153031349,ChampionUSA,ChampionUSA,https://t.co/nqCEd5QrDc,NULL,2010-06-07,"The Official Champion Athleticwear Twitter handle - where authentic sports apparel lives, since 1919.",1,1350861117128536064,153031349,"Do your own stunts. Be your own Champion.  @Danbmx7 doesn’t just go big, he goes bigger than ever before. What does #BeYourOwnChampion mean to you? https://t.co/agSzGVIKRL https://t.co/fXHDZBORGz",2021-01-17,1350861117128536064,1,2,13,0
153031349,ChampionUSA,ChampionUSA,https://t.co/nqCEd5QrDc,NULL,2010-06-07,"The Official Champion Athleticwear Twitter handle - where authentic sports apparel lives, since 1919.",1,1348749986851385346,153031349,Chase your dreams in Champion Workout styles! #BeYourOwnChampion @AlexiPappas https://t.co/93UjqIYHUU https://t.co/4sNVVecZXU,2021-01-11,1348749986851385346,4,2,29,1
153031349,ChampionUSA,ChampionUSA,https://t.co/nqCEd5QrDc,NULL,2010-06-07,"The Official Champion Athleticwear Twitter handle - where authentic sports apparel lives, since 1919.",1,1335635907416891392,153031349,Do what you love and always stay true to yourself. #BeYourOwnChampion https://t.co/agSzGVra0d https://t.co/NDjCNY6ZF2,2020-12-06,1335635907416891392,2,2,19,1
153031349,ChampionUSA,ChampionUSA,https://t.co/nqCEd5QrDc,NULL,2010-06-07,"The Official Champion Athleticwear Twitter handle - where authentic sports apparel lives, since 1919.",1,1335278413775560704,153031349,The ultimate get-up⬆️ The @DroneRaceLeague Flight Suit. #AMillionChampionsFlying #BeYourOwnChampion https://t.co/G7aFMRsFuB https://t.co/rygiC0iCID,2020-12-05,1335278413775560704,2,3,12,0
153031349,ChampionUSA,ChampionUSA,https://t.co/nqCEd5QrDc,NULL,2010-06-07,"The Official Champion Athleticwear Twitter handle - where authentic sports apparel lives, since 1919.",1,1333126422748155907,153031349,"50% off the exclusive #Champion Quarter Zip Pullover, while supplies last. #CyberMonday https://t.co/AeL3K4HOpn https://t.co/ACXyVPVbx7",2020-11-29,1333126422748155907,2,3,18,0
153031349,ChampionUSA,ChampionUSA,https://t.co/nqCEd5QrDc,NULL,2010-06-07,"The Official Champion Athleticwear Twitter handle - where authentic sports apparel lives, since 1919.",1,1331288508611260417,153031349,Fly high in Champion + @DroneRaceLeague🎮#AMillionChampionsFlying #BeYourOwnChampion https://t.co/G7aFMRKgm9 https://t.co/zthXbFjb65,2020-11-24,1331288508611260417,2,1,20,0
153031349,ChampionUSA,ChampionUSA,https://t.co/nqCEd5QrDc,NULL,2010-06-07,"The Official Champion Athleticwear Twitter handle - where authentic sports apparel lives, since 1919.",1,1330209023048753157,153031349,Just launched: The @thedroneracingleague Flight Suit -- for anyone who ever wanted to fly. #BeYourOwnChampion #AMillionChampionsFlying  https://t.co/G7aFMRsFuB https://t.co/LYUQelVSJn,2020-11-21,1330209023048753157,1,2,6,0
153031349,ChampionUSA,ChampionUSA,https://t.co/nqCEd5QrDc,NULL,2010-06-07,"The Official Champion Athleticwear Twitter handle - where authentic sports apparel lives, since 1919.",1,1326569005855989760,153031349,Did you know our Explorer Fleece is responsibly made using 75% recycled polyester fibers which helps keep recycled plastic out of landfills? To learn more about the Champion brand’s sustainable efforts click the link. https://t.co/8RxIsJTOpZ https://t.co/YH6EW3bIkJ,2020-11-11,1326569005855989760,3,2,23,0
153031349,ChampionUSA,ChampionUSA,https://t.co/nqCEd5QrDc,NULL,2010-06-07,"The Official Champion Athleticwear Twitter handle - where authentic sports apparel lives, since 1919.",1,1321446959765475332,153031349,"Do more in sweats that go everywhere: introducing the #ReverseWeave Stormshell Hoodie.  Wind-proof, water-repellant, more than warm. 🌧 https://t.co/EOq8hPaYsJ https://t.co/e5EGgGgmHu",2020-10-28,1321446959765475332,7,3,40,1
153031349,ChampionUSA,ChampionUSA,https://t.co/nqCEd5QrDc,NULL,2010-06-07,"The Official Champion Athleticwear Twitter handle - where authentic sports apparel lives, since 1919.",1,1320773257381978114,153031349,"Did you know our #Powerblend sweats are made with up to 10% recycled fibers, making it easier on the environment? To learn more about the Champion brand’s sustainable efforts check out the link below. #ChampionMade https://t.co/8RxIsJTOpZ https://t.co/gXbvYfjs5f",2020-10-26,1320773257381978114,1,1,28,0
153031349,ChampionUSA,ChampionUSA,https://t.co/nqCEd5QrDc,NULL,2010-06-07,"The Official Champion Athleticwear Twitter handle - where authentic sports apparel lives, since 1919.",1,1309513189374205954,153031349,"Create your own moves. Be your own Champion. Where others see obstacles, Didi Alaoui sees a path forward. https://t.co/GbmEfnYlZ2   What does #BeYourOwnChampion mean to you? https://t.co/91UrKkD9qd",2020-09-25,1309513189374205954,1,3,21,2
153031349,ChampionUSA,ChampionUSA,https://t.co/nqCEd5QrDc,NULL,2010-06-07,"The Official Champion Athleticwear Twitter handle - where authentic sports apparel lives, since 1919.",1,1308447228055433217,153031349,#BeYourOwnChampion by making your voice heard.  Get registered to vote today 🗳️   https://t.co/N2rkg4X9KL,2020-09-22,1308447228055433217,2,0,15,1
153031349,ChampionUSA,ChampionUSA,https://t.co/nqCEd5QrDc,NULL,2010-06-07,"The Official Champion Athleticwear Twitter handle - where authentic sports apparel lives, since 1919.",1,1305531027243315201,153031349,Did you know! All Champion products (including tees) are cold water wash which diminishes energy usage. To learn more about the Champion brand’s sustainable efforts click the link below.  #ChampionMade  https://t.co/8RxIsJTOpZ https://t.co/JGBH8diqGl,2020-09-14,1305531027243315201,4,2,33,0
153031349,ChampionUSA,ChampionUSA,https://t.co/nqCEd5QrDc,NULL,2010-06-07,"The Official Champion Athleticwear Twitter handle - where authentic sports apparel lives, since 1919.",1,1304781818638618625,153031349,@ that friend that needs our new Gamer hoodie. ⬇️⬇️ #BeYourOwnChampion 🎮https://t.co/ezNSLXlmZH https://t.co/Ef5mm27Wg5,2020-09-12,1304781818638618625,10,50,71,5
153031349,ChampionUSA,ChampionUSA,https://t.co/nqCEd5QrDc,NULL,2010-06-07,"The Official Champion Athleticwear Twitter handle - where authentic sports apparel lives, since 1919.",1,1304072543217823744,153031349,"Score the hoodie of champions. Designed by gamers, for gamers 🔥 #BeYourOwnAChampion 🎮https://t.co/ezNSLXlmZH https://t.co/N02aif16Ic",2020-09-10,1304072543217823744,3,7,26,3
153031349,ChampionUSA,ChampionUSA,https://t.co/nqCEd5QrDc,NULL,2010-06-07,"The Official Champion Athleticwear Twitter handle - where authentic sports apparel lives, since 1919.",1,1303709149553930240,153031349,Oversized hood ✅ customizable gear ✅controller in ✅patches in place✅The perfect hoodie to #BeYourOwnChampion is here. 🎮 https://t.co/ezNSLXlmZH https://t.co/ioJOyj1s13,2020-09-09,1303709149553930240,1,6,19,1
153031349,ChampionUSA,ChampionUSA,https://t.co/nqCEd5QrDc,NULL,2010-06-07,"The Official Champion Athleticwear Twitter handle - where authentic sports apparel lives, since 1919.",1,1303352884545957890,153031349,"The first-ever, patent pending Champion Gamer Hoodie. Customize your limited edition patches and go. #BeYourOwnChampion 🎮  https://t.co/ezNSLXlmZH https://t.co/KhtBV9bSta",2020-09-08,1303352884545957890,7,4,36,1
153031349,ChampionUSA,ChampionUSA,https://t.co/nqCEd5QrDc,NULL,2010-06-07,"The Official Champion Athleticwear Twitter handle - where authentic sports apparel lives, since 1919.",1,1301151600963211264,153031349,The #Champions of Breakfast🥄 Check out our latest collaboration before it’s all gone!  https://t.co/rZse9cU4DH https://t.co/4bSqAQkEND,2020-09-02,1301151600963211264,7,4,70,9
